,date,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
24,43740.32971064815,Blue,Top,Fudge,Mammoth,Gangplank,Qiyana,Kayle,Morgana,Thresh,Pyke,37.583333333333336,1,1,2,14,18,8,0,0,0,0,0,0,1,3.360983333333333,0.026607538802660754,0.07982261640798226,0.6917960088691796,0,8.318133333333334,4,0,0,0,0,0,0,0,0,0,1,,1,17.613883333333334,1,1,9,2,1.0,27.446516666666668,1,0,17523,466.24390243902434,0.24301385441080617,0.23146565227120164,17,0.45232815964523276,0.14782608695652175,3,0.07982261640798226,7,7, , ,15220,275.2337028824834,12958,-0.01470813543741382,300,6,3,0,8.14190687361419,3242,3317,-75,5287,5360,-73,4293,4151,142,75,71,4,120,119,1
25,43740.32971064815,Blue,Jungle,Babip,Mammoth,Skarner,Qiyana,Kayle,Morgana,Thresh,Pyke,37.583333333333336,1,0,1,16,18,8,0,0,0,0,0,0,0,3.360983333333333,0.0,0.05321507760532151,0.6917960088691796,1,8.318133333333334,4,0,3,0,0,2,1,0,0,0,1,,1,17.613883333333334,1,1,9,2,1.0,27.446516666666668,1,0,5217,138.81152993348115,0.07235081198774045,0.13484448422465875,13,0.3458980044345898,0.11304347826086956,17,0.45232815964523276,12,13, , ,10902,160.3423503325942,9925,0.035897435897435895,26,139,98,4,4.390243902439024,2987,3461,-474,4467,4833,-366,3171,3325,-154,58,55,3,84,68,16
26,43740.32971064815,Blue,Middle,Triple,Mammoth,Syndra,Qiyana,Kayle,Morgana,Thresh,Pyke,37.583333333333336,1,10,3,4,18,8,1,1,0,0,0,0,0,3.360983333333333,0.2660753880266075,0.05321507760532151,0.6917960088691796,0,8.318133333333334,4,0,1,0,1,0,0,0,0,0,1,,1,17.613883333333334,1,1,9,2,1.0,27.446516666666668,1,0,21718,577.8625277161863,0.3011912851734228,0.25527411053927057,18,0.4789356984478935,0.1565217391304348,12,0.31929046563192903,12,12, , ,16284,303.54412416851443,14350,0.02948767811052576,273,32,28,0,8.11529933481153,3717,3350,367,5634,5845,-211,4797,4593,204,95,89,6,156,151,5
27,43740.32971064815,Blue,ADC,k1ng,Mammoth,Tristana,Qiyana,Kayle,Morgana,Thresh,Pyke,37.583333333333336,1,7,2,5,18,8,3,0,0,0,0,0,0,3.360983333333333,0.18625277161862527,0.026607538802660754,0.6917960088691796,0,8.318133333333334,4,0,0,0,0,0,0,0,0,0,1,,1,17.613883333333334,1,1,9,2,1.0,27.446516666666668,1,0,22087,587.680709534368,0.3063086801558795,0.2745177892145894,14,0.37250554323725055,0.12173913043478261,32,0.8514412416851441,7,8, , ,17144,326.42660753880267,14575,0.0068846815834767644,315,56,29,9,9.87139689578714,3309,3193,116,5454,4950,504,3214,3050,164,93,84,9,151,134,17
28,43740.32971064815,Blue,Support,Destiny,Mammoth,Nautilus,Qiyana,Kayle,Morgana,Thresh,Pyke,37.583333333333336,1,0,0,12,18,8,0,0,0,0,0,0,0,3.360983333333333,0.0,0.0,0.6917960088691796,0,8.318133333333334,4,0,0,0,0,0,0,0,0,0,1,,1,17.613883333333334,1,1,9,2,1.0,27.446516666666668,1,0,5562,147.9911308203991,0.0771353682721511,0.1038979637502797,53,1.41019955654102,0.4608695652173913,14,0.37250554323725055,12,13, , ,9519,123.5441241685144,8675,0.18238993710691823,76,0,0,0,2.022172949002217,2027,2010,17,3037,3135,-98,2580,2824,-244,16,13,3,23,24,-1
29,43740.32971064815,Red,Top,BOSS,Unicorns of Love,Renekton,Pantheon,Vladimir,Rakan,Xayah,Lucian,37.583333333333336,0,3,3,2,8,18,1,0,0,0,0,1,0,3.360983333333333,0.07982261640798226,0.026607538802660754,0.6917960088691796,0,8.318133333333334,0,4,0,0,0,0,0,0,0,0,0,,0,17.613883333333334,0,0,2,9,0.0,27.446516666666668,0,1,11244,299.17516629711747,0.21492058030850392,0.23318218488330045,16,0.42572062084257206,0.11940298507462686,8,0.21286031042128603,5,7, , ,13258,223.02971175166297,13150,0.01470813543741382,268,0,0,0,7.130820399113081,3317,3242,75,5360,5287,73,4151,4293,-142,71,75,-4,119,120,-1
30,43740.32971064815,Red,Jungle,AHaHaCiK,Unicorns of Love,Ekko,Pantheon,Vladimir,Rakan,Xayah,Lucian,37.583333333333336,0,2,6,2,8,18,0,0,0,0,1,0,0,3.360983333333333,0.05321507760532151,0.0,0.6917960088691796,0,8.318133333333334,0,4,0,3,0,0,0,0,0,0,0,,0,17.613883333333334,0,0,2,9,0.0,27.446516666666668,0,1,9640,256.49667405764967,0.18426132996922606,0.14861323615322558,29,0.7716186252771619,0.21641791044776118,12,0.31929046563192903,7,9, , ,10218,142.14279379157426,9575,-0.035897435897435895,33,110,72,10,3.8048780487804876,3461,2987,474,4833,4467,366,3325,3171,154,55,58,-3,68,84,-16
31,43740.32971064815,Red,Middle,Nomanz,Unicorns of Love,Corki,Pantheon,Vladimir,Rakan,Xayah,Lucian,37.583333333333336,0,2,3,1,8,18,0,0,0,0,0,0,0,3.360983333333333,0.05321507760532151,0.2660753880266075,0.6917960088691796,0,8.318133333333334,0,4,0,1,0,0,0,0,0,0,0,,0,17.613883333333334,0,0,2,9,0.0,27.446516666666668,0,1,17777,473.0022172949002,0.3397939484297647,0.26784432636937716,21,0.5587583148558758,0.15671641791044777,21,0.5587583148558758,4,4, , ,14504,256.1827050997783,13933,-0.02948767811052576,319,30,26,4,9.286031042128602,3350,3717,-367,5845,5634,211,4593,4797,-204,89,95,-6,151,156,-5
32,43740.32971064815,Red,ADC,Innaxe,Unicorns of Love,Kai'Sa,Pantheon,Vladimir,Rakan,Xayah,Lucian,37.583333333333336,0,1,2,4,8,18,0,0,0,0,0,0,0,3.360983333333333,0.026607538802660754,0.18625277161862527,0.6917960088691796,0,8.318133333333334,0,4,0,0,0,0,0,0,0,0,0,,0,17.613883333333334,0,0,2,9,0.0,27.446516666666668,0,1,10828,288.1064301552106,0.20696905403597302,0.26917962555985203,14,0.37250554323725055,0.1044776119402985,8,0.21286031042128603,3,3, , ,14552,257.45986696230597,14475,-0.0068846815834767644,303,51,49,0,9.419068736141908,3193,3309,-116,4950,5454,-504,3050,3214,-164,84,93,-9,134,151,-17
33,43740.32971064815,Red,Support,Edward,Unicorns of Love,Alistar,Pantheon,Vladimir,Rakan,Xayah,Lucian,37.583333333333336,0,0,4,3,8,18,0,0,0,0,0,0,0,3.360983333333333,0.0,0.0,0.6917960088691796,0,8.318133333333334,0,4,0,0,0,0,0,0,0,0,0,,0,17.613883333333334,0,0,2,9,0.0,27.446516666666668,0,1,2828,75.2461197339246,0.05405508725653229,0.08118062703424486,54,1.4368070953436807,0.40298507462686567,8,0.21286031042128603,13,13, , ,7794,77.6461197339246,7225,-0.18238993710691823,61,0,0,0,1.623059866962306,2010,2027,-17,3135,3037,98,2824,2580,244,13,16,-3,24,23,1
